time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273556321620000,6.990619873046875,-0.6136890053749084,0.7704769968986511,-0.13181999325752258,0.11123300343751907,3.0983269214630127,1.3466851711273193,-0.30437859892845154
1660273556337647000,7.006647216796875,-0.6136890053749084,0.7704769968986511,-0.13181999325752258,0.11123300343751907,3.0983269214630127,1.3466851711273193,-0.30437859892845154
1660273556347646000,7.01664599609375,-0.6144390106201172,0.7706760168075562,-0.12994800508022308,0.10786499828100204,3.111971139907837,1.347173810005188,-0.3104443848133087
1660273556357646000,7.02664599609375,-0.6163520216941833,0.7691619992256165,-0.12943199276924133,0.10837899893522263,3.108518362045288,1.352207899093628,-0.30689316987991333
1660273556367646000,7.03664599609375,-0.6190339922904968,0.7663339972496033,-0.1300249993801117,0.1123410016298294,3.0878803730010986,1.3605897426605225,-0.2926737666130066
1660273556377646300,7.046646240234375,-0.6221539974212646,0.7629269957542419,-0.13092899322509766,0.11714699864387512,3.0619568824768066,1.3704214096069336,-0.274816632270813
1660273556387646700,7.056646728515625,-0.6255990266799927,0.7593539953231812,-0.13168199360370636,0.12110400199890137,3.0399768352508545,1.3807564973831177,-0.25945502519607544
1660273556397646600,7.066646484375,-0.628948986530304,0.7561950087547302,-0.13152499496936798,0.12365599721670151,3.0211687088012695,1.3902394771575928,-0.24394285678863525
1660273556407646700,7.076646728515625,-0.6318489909172058,0.7540280222892761,-0.1294739991426468,0.12427300214767456,3.0030455589294434,1.397628903388977,-0.22363026440143585
1660273556417646800,7.086646728515625,-0.6341630220413208,0.7528210282325745,-0.12557700276374817,0.12380299717187881,2.9786417484283447,1.4027663469314575,-0.1928476244211197
1660273556427647000,7.09664697265625,-0.6358159780502319,0.7524369955062866,-0.12022999674081802,0.1229650005698204,2.944722890853882,1.4056302309036255,-0.14997225999832153
1660273556437646800,7.106646728515625,-0.6370720267295837,0.7525529861450195,-0.11424200236797333,0.12145300209522247,2.911217212677002,1.4069733619689941,-0.10564862191677094
1660273556447647500,7.1166474609375,-0.6382750272750854,0.752718985080719,-0.10878100246191025,0.11909600347280502,2.8893203735351562,1.4081007242202759,-0.07249128818511963
1660273556457647600,7.126647705078125,-0.6405680179595947,0.7512509822845459,-0.10622800141572952,0.1183599978685379,2.872432231903076,1.4131592512130737,-0.05080903321504593
1660273556467647500,7.1366474609375,-0.6462690234184265,0.7448750138282776,-0.10958699882030487,0.12444599717855453,2.8253543376922607,1.4296444654464722,-0.01710456609725952
1660273556477647600,7.146647705078125,-0.6542189717292786,0.7351019978523254,-0.11607500165700912,0.1347150057554245,2.736497640609741,1.4533355236053467,0.04791189357638359
1660273556487647700,7.156647705078125,-0.6625959873199463,0.7244899868965149,-0.1227940022945404,0.14491699635982513,2.6076440811157227,1.477791666984558,0.15262115001678467
1660273556497647600,7.166647705078125,-0.6699900031089783,0.7155359983444214,-0.12710599601268768,0.15153899788856506,2.4507358074188232,1.4976632595062256,0.29390764236450195
